listing_url,price,city,district,surface_m2,rooms,bathrooms,floor,construction_year,price_per_m2,property_age,has_price,has_surface,has_rooms,has_bathrooms,has_floor,has_construction_year,is_ground_floor,is_basement
https://www.avito.ma/fr/anza/appartements/Appartement_vue_mer_Anza_Miftah_Sahil_meubl%C3%A9_57729148.htm,1200000.0,Agadir,Anza,60.0,1.0,1.0,3.0,,20000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/agdal/appartements/Appartement_%C3%A0_vendre_155m%C2%B2_%C3%A0_Agdal_50898518.htm,3400000.0,Rabat,Agdal,155.0,3.0,2.0,3.0,,21935.48,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/almaz/appartements/Appartement_%C3%A0_vendre_129_m%C2%B2_%C3%A0_Casablanca_57503328.htm,1700000.0,Casablanca,Almaz,146.0,3.0,3.0,1.0,,11643.84,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sidi_moussa/appartements/Appartement_titr%C3%A9_%C3%A0_vendre_28_millions_57842872.htm,,Salé,Sidi Moussa,48.0,1.0,1.0,2.0,,,,0,1,1,1,1,0,0,0
https://www.avito.ma/fr/abdelmoumen/appartements/Appartement_%C3%A0_vendre_123_m%C2%B2_%C3%A0_Casablanca_55242385.htm,1780000.0,Casablanca,Abdelmoumen,123.0,3.0,2.0,1.0,,14471.54,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/dakhla/appartements/Appartement_%C3%A0_vendre_73m%C2%B2_La_Perle_Bleue_%C3%A0_Dakhla_56420853.htm,581625.0,Dakhla,Toute la ville,73.0,3.0,1.0,1.0,,7967.47,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartements_%C3%A0_vendre_57272868.htm,1220000.0,Agadir,Hay Mohammadi,107.0,3.0,2.0,0.0,,11401.87,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_au_quatri%C3%A8me_%C3%A9tage__excellent_emplacement_57210053.htm,395000.0,Bouznika,Autre Secteur,56.0,2.0,1.0,4.0,,7053.57,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/massira_1/appartements/Appartement_Massira_1_Ahbass_4%C3%A8me_%C3%A9tage_57648339.htm,780000.0,Marrakech,Massira 1,113.0,2.0,1.0,4.0,,6902.65,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/racine/appartements/Appartement_%C3%A0_vendre_165_m%C2%B2_%C3%A0_Casablanca_57627551.htm,3500000.0,Casablanca,Racine,176.0,3.0,3.0,4.0,,19886.36,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/av_mokawama/appartements/Appartement_%C3%A0_vendre105m%C2%B2Les_Jardins_de_la_Coupole_56420860.htm,1369592.0,Agadir,Av Mokawama,105.0,4.0,1.0,3.0,,13043.73,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/administratif/appartements/Appartement_140m%C2%B2_%C3%A0_Vendre__Quartier_Administratif_57569778.htm,1700000.0,Tanger,Administratif,140.0,3.0,1.0,9.0,,12142.86,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/tamensourt/appartements/Appartement_Ensoleill%C3%A9_%C3%A0_vendre_50_m%C2%B2_%C3%A0_Tamensourt_57744621.htm,295000.0,Tamensourt,Toute la ville,50.0,1.0,1.0,0.0,,5900.0,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/castilla/appartements/Appartement_de_110_m%C2%B2_%C3%A0_vendre_%C3%A0_Castilla___Tanger_57671885.htm,1150000.0,Tanger,Castilla,110.0,2.0,1.0,2.0,,10454.55,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/victor_hugo/appartements/Appartement_%C3%A0_vendre_136_m%C2%B2_%C3%A0_Marrakech_57568134.htm,1500000.0,Marrakech,Victor Hugo,136.0,3.0,2.0,1.0,,11029.41,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/ksar_es_seghir/appartements/Appartement_3_chambres_%C3%A0_Oued_Aliane___2_fa%C3%A7ades_57545962.htm,900000.0,Ksar Es-Seghir,Toute la ville,,3.0,1.0,2.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Superbe_studio_56_m%C2%B2_%C3%A0_saisir_%C3%A0_Marrakech_57765868.htm,1064000.0,Marrakech,Guéliz,56.0,1.0,1.0,2.0,,19000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/tanja_balia/appartements/Appartement_4_pi%C3%A8ces_102_m%C2%B2_ascenseur_syndic_sur_rue_57842770.htm,1070000.0,Tanger,Tanja Balia,102.0,4.0,2.0,1.0,,10490.2,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/tanja_balia/appartements/Appartement_terrasse_196_m_ascenseur_syndic_d%C3%A9claration_totale_57842766.htm,1020000.0,Tanger,Tanja Balia,196.0,2.0,1.0,5.0,,5204.08,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/victor_hugo/appartements/Appartement_%C3%A0_vendre_76_m%C2%B2_%C3%A0_Marrakech_57647629.htm,1500000.0,Marrakech,Victor Hugo,76.0,2.0,2.0,3.0,,19736.84,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sal%C3%A9/appartements/Appartement_titr%C3%A9_r%C3%A9sidence_gard%C3%A9e_60_millions___57842769.htm,,Salé,Toute la ville,67.0,2.0,2.0,3.0,,,,0,1,1,1,1,0,0,0
https://www.avito.ma/fr/tanja_balia/appartements/Appartement_avec_terrasse_118_m__ascenseur__syndic__3_minutes_de_la_gare_57842758.htm,800000.0,Tanger,Tanja Balia,118.0,2.0,1.0,0.0,,6779.66,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Spacieux_Appartement_2_Chambres_%C3%A0_la_Vente_Gu%C3%A9liz_57648625.htm,2350000.0,Marrakech,Guéliz,110.0,2.0,2.0,3.0,,21363.64,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/iberie/appartements/Appartement_%C3%A0_vendre_126_m%C2%B2_%C3%A0_ain_ktiouit_Tanger_56898210.htm,2100000.0,Tanger,Iberie,126.0,3.0,1.0,5.0,,16666.67,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_excellent_64_m%C3%A8tres_avec_soutien_financier_56250121.htm,520000.0,Marrakech,Autre Secteur,64.0,2.0,1.0,0.0,,8125.0,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/wilaya/appartements/Appartement_titr%C3%A9_%C3%A0_Ain_Melloul_57842743.htm,980000.0,Tétouan,Wilaya,130.0,3.0,2.0,1.0,,7538.46,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/2_mars/appartements/Bel_appartement_en_vente_bd_2_mars_55936018.htm,1930000.0,Casablanca,2 Mars,129.0,3.0,2.0,4.0,,14961.24,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/Studio_de_59m%C2%B2_%C3%A0_vendre_%C3%A0_Ain_Sebaa_56512484.htm,620000.0,Casablanca,Aïn Sebaâ,59.0,1.0,1.0,1.0,,10508.47,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/av_abdelkrim_el_khattabi/appartements/A_vendre_appartement_de_78_m2_avec_balcon_57832461.htm,800000.0,Marrakech,Av Abdelkrim El Khattabi,78.0,2.0,1.0,4.0,,10256.41,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/a%C3%AFn_borja/appartements/Appartement_en_vente_ain_borja_50678435.htm,850000.0,Casablanca,Aïn Borja,81.0,2.0,2.0,5.0,,10493.83,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/essaouira/appartements/Appartement_%C3%A0_vendre_100_m%C2%B2_%C3%A0_Essaouira_57768262.htm,1300000.0,Essaouira,Toute la ville,100.0,2.0,1.0,2.0,,13000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Joli_Duplex_%C3%A0_vendre_de_82_m%C2%B2_%C3%A0_Marrakech_57765962.htm,1476000.0,Marrakech,Guéliz,82.0,1.0,2.0,1.0,,18000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/errahma/appartements/Appartement_neuf_enregistr%C3%A9_conserv%C3%A9_M%C3%A9dina_Errahma_50961295.htm,570000.0,Casablanca,Errahma,75.0,3.0,2.0,1.0,,7600.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/asilah/appartements/Appartement_de_luxe_%C3%A0_vendre_%C3%A0_Marina_golf_Asilah_57837614.htm,1800000.0,Asilah,Toute la ville,113.0,3.0,2.0,2.0,,15929.2,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_52_m%C2%B2_%C3%A0_Casablanca_56849909.htm,420000.0,Casablanca,Aïn Sebaâ,52.0,2.0,1.0,1.0,,8076.92,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/agdal/appartements/Vente_appartement_50m_Haut_Agdal_57842666.htm,1550000.0,Rabat,Agdal,50.0,1.0,1.0,0.0,,31000.0,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/mers_sultan/appartements/Appartement_Mers_Sultan_139_m%C2%B2_%C3%A0_Casablanca_56434189.htm,1750000.0,Casablanca,Mers Sultan,139.0,2.0,2.0,2.0,,12589.93,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/a%C3%AFn_chock/appartements/beau_duplex_en_vente_ain_borja_57467935.htm,850000.0,Casablanca,Aïn Chock,85.0,2.0,1.0,2.0,,10000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/al_fida/appartements/Bel_appartement_en_vente_al_fida_55715816.htm,660000.0,Casablanca,Al Fida,66.0,2.0,1.0,1.0,,10000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hay_riad/appartements/Grand_appartement_%C3%A0_vendre_%C3%A0_Hay_Riad_57773567.htm,4700000.0,Rabat,Hay Riad,,3.0,2.0,4.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/maarif/appartements/Appartement_%C3%A0_vendre_68_m%C2%B2_au_maarif_56499615.htm,1280000.0,Casablanca,Maârif,68.0,2.0,1.0,5.0,,18823.53,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/a%C3%AFn_borja/appartements/bel_appartement_en_vente_ain_borja_53581921.htm,693500.0,Casablanca,Aïn Borja,79.0,3.0,1.0,4.0,,8778.48,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/centre/appartements/Appartement_%C3%A0_vendre_90_m%C2%B2_centre_ville_F%C3%A8s_56433490.htm,450000.0,Fès,Centre,90.0,2.0,1.0,4.0,,5000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/quartier_des_h%C3%B4pitaux/appartements/Bel_appartement_vente_quartier_des_h%C3%B4pitaux_48561359.htm,1200000.0,Casablanca,Quartier Des Hôpitaux,92.0,2.0,2.0,3.0,,13043.48,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_59_m%C2%B2_%C3%A0_Ain_Sebaa_57634725.htm,708000.0,Casablanca,Aïn Sebaâ,59.0,2.0,2.0,3.0,,12000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/Bel_appartement_vente_belvedere_51013634.htm,970000.0,Casablanca,Belvédère,109.0,3.0,2.0,3.0,,8899.08,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/centre_ville/appartements/Grand_bel_appartement_en_vente_Casablanca_56540709.htm,1690000.0,Casablanca,Centre Ville,189.0,3.0,2.0,3.0,,8941.8,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_57842645.htm,900000.0,Fès,Autre Secteur,,2.0,2.0,,,,,1,0,1,1,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/Bel_appartement_de_73m%C2%B2_%C3%A0_Ain_Sebaa_54211100.htm,817600.0,Casablanca,Oulfa,73.0,3.0,2.0,0.0,,11200.0,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_110_m%C2%B2_%C3%A0_Casablanca_54645618.htm,530000.0,Casablanca,Sidi Bernoussi,110.0,3.0,2.0,2.0,,4818.18,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/allal_el_fassi/appartements/Appartement_%C3%A0_vendre_de_78_m2_avec_balcon_57832555.htm,800000.0,Marrakech,Allal El Fassi,78.0,2.0,1.0,4.0,,10256.41,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/a%C3%AFn_borja/appartements/bel_appartement_en_vente_3_chambres_1_salon_49517461.htm,950000.0,Casablanca,Aïn Borja,112.0,3.0,1.0,2.0,,8482.14,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/a%C3%AFn_borja/appartements/Grand_appartement_en_vente_%C3%A0_Ain_Borja_57043473.htm,1600000.0,Casablanca,Aïn Borja,225.0,4.0,2.0,1.0,,7111.11,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/a%C3%AFn_borja/appartements/Grand_appartement_en_vente_Ain_Borja_57439726.htm,970000.0,Casablanca,Aïn Borja,148.0,3.0,2.0,1.0,,6554.05,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/anfa/appartements/Beau_studio_en_vente_bd_Anfa_57367130.htm,1200000.0,Casablanca,Anfa,50.0,1.0,1.0,3.0,,24000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sidi_bernoussi/appartements/Bel_appartement_%C3%A0_vendre_pr%C3%A8s_du_quartier_Al_Qods_Bernoussi_57001375.htm,670000.0,Casablanca,Sidi Bernoussi,87.0,2.0,2.0,3.0,,7701.15,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/mabrouka/appartements/Appartement_trois_chambres_salon_57774663.htm,550000.0,Marrakech,Mabrouka,64.0,3.0,2.0,2.0,,8593.75,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appart_%C3%A0_vendre_76_m%C2%B2__Rez_Chauss%C3%A9e__%C3%A0_Bouznika_56732656.htm,530000.0,Bouznika,Autre Secteur,76.0,2.0,1.0,0.0,,6973.68,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/m_hamid/appartements/Appartement_%C3%A0_vendre_56_m%C2%B2_%C3%A0_Marrakech_57842587.htm,410000.0,Marrakech,M'Hamid,56.0,2.0,1.0,2.0,,7321.43,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_vendre_84_m%C2%B2_%C3%A0_Marrakech_57842585.htm,1600000.0,Marrakech,Guéliz,84.0,1.0,2.0,2.0,,19047.62,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Excellent_Appartements_%C3%A0_vendre_56843700.htm,950000.0,Témara,Autre Secteur,115.0,3.0,2.0,1.0,,8260.87,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/%C3%80_vendre_studio_avec_terrasse_57778597.htm,990000.0,Marrakech,Guéliz,35.0,1.0,1.0,0.0,,28285.71,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/asilah/appartements/Appartement_%C3%A0_vendre_67_m%C2%B2_%C3%A0_Asilah_56773217.htm,900000.0,Asilah,Toute la ville,67.0,2.0,1.0,0.0,,13432.84,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_64_m%C2%B2_%C3%A0_Tanger_57801598.htm,720000.0,Tanger,Autre Secteur,64.0,2.0,1.0,1.0,,11250.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/TNG_TA_1129___Appartement_%C3%A0_vendre_%C3%A0_Msala_57618931.htm,1350000.0,Tanger,Autre Secteur,86.0,2.0,1.0,2.0,,15697.67,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/b%C3%A9ni_mellal/appartements/Appartement_au_4%C3%A8me_%C3%A9tage_avec_ascenseur_%C3%A0_la_r%C3%A9sidence_Jawharat_Al_Atlas_57370619.htm,400000.0,Béni Mellal,Toute la ville,84.0,3.0,2.0,4.0,,4761.9,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/fnideq/appartements/Appartements_%C3%A0_vendre_47_m%C2%B2_%C3%A0_Fnideq_57842550.htm,380000.0,Fnideq,Toute la ville,47.0,2.0,1.0,3.0,,8085.11,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hamria/appartements/Un_appartement_57792800.htm,1100000.0,Meknès,Hamria,200.0,3.0,2.0,1.0,,5500.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/2_mars/appartements/Appartement_%C3%A0_vendre_2_Mars_57834260.htm,2120000.0,Casablanca,2 Mars,188.0,3.0,3.0,2.0,,11276.6,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/mers_sultan/appartements/Appartement_%C3%A0_vendre_174m2_%C3%A0_Mers_Sultan_57145224.htm,440000.0,Casablanca,Mers Sultan,174.0,3.0,2.0,4.0,,2528.74,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sidi_moumen/appartements/Appartement_%C3%A0_vendre_%C3%A0_Sidi_Moumen_pr%C3%A8s_de_la_r%C3%A9sidence_Abeer_57842507.htm,460000.0,Casablanca,Sidi Moumen,59.0,2.0,1.0,3.0,,7796.61,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/martil/appartements/Appartements_%C3%A0_vendre_pr%C3%A8s_du_caf%C3%A9_Russie_57739365.htm,850000.0,Martil,Toute la ville,80.0,3.0,1.0,2.0,,10625.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartements_de_qualit%C3%A9_%C3%A0_vendre_56807420.htm,750000.0,Témara,Autre Secteur,75.0,2.0,1.0,4.0,,10000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/el_haddada/appartements/Appartement_rez_de_chauss%C3%A9e_%C3%A0_vendre_%C3%A0_Haddada_57842499.htm,740000.0,Kénitra,El Haddada,78.0,2.0,2.0,0.0,,9487.18,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/victor_hugo/appartements/Appartement_%C3%A0_vendre_57172033.htm,1450000.0,Marrakech,Victor Hugo,74.0,2.0,2.0,1.0,,19594.59,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/safir/appartements/Appartement_de_haut_standing_57783470.htm,1650000.0,Tétouan,Safir,147.0,2.0,2.0,8.0,,11224.49,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/el_haddada/appartements/Appartement_92_m%C2%B2_%C3%A0_vendre_Haddada_3_chambres_57842491.htm,920000.0,Kénitra,El Haddada,92.0,3.0,2.0,4.0,,10000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hay_essalam/appartements/Appartement_sur_R_plus_2_55568045.htm,930000.0,El Jadida,Hay Essalam,80.0,3.0,2.0,2.0,,11625.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_vendre_70_m%C2%B2_%C3%A0_Essaouira_57768043.htm,720000.0,Essaouira,Centre Ville,75.0,2.0,1.0,2.0,,9600.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/dar_bouazza/appartements/Appartement_%C3%A0_vendre_106_m%C2%B2_%C3%A0_Dar_Bouazza_Tamaris_57490459.htm,1200000.0,Dar Bouazza,Toute la ville,106.0,2.0,1.0,1.0,,11320.75,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/2_mars/appartements/Appartement_%C3%A0_vendre_133_m%C2%B2_%C3%A0_Casablanca_57480288.htm,1350000.0,Casablanca,2 Mars,133.0,3.0,2.0,1.0,,10150.38,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartements_Excellent_a_vendre_57006337.htm,1200000.0,Témara,Autre Secteur,96.0,2.0,1.0,1.0,,12500.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/wislane/appartements/Bel_appartement_%C3%A0_vendre_calme_proche_de_tout_57460389.htm,450000.0,Meknès,Wislane,115.0,3.0,1.0,0.0,,3913.04,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/tanja_balia/appartements/Tanger__Baliya_Douha_57842456.htm,500000.0,Tanger,Tanja Balia,54.0,2.0,1.0,1.0,,9259.26,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/mers_sultan/appartements/Appartement_%C3%A0_vendre_122m%C2%B2_Casablanca_Mers_sultan_56403599.htm,1366400.0,Casablanca,Mers Sultan,122.0,3.0,1.0,1.0,,11200.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/palmier/appartements/Studio_%C3%A0_vendre_%C3%A0_Palmier_57748665.htm,1250000.0,Casablanca,Palmier,,1.0,1.0,1.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_%C3%A0_Al_Qods_Bernoussi_56314871.htm,1150000.0,Casablanca,Sidi Bernoussi,98.0,3.0,2.0,3.0,,11734.69,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/harhoura/appartements/Appartements_%C3%A0_vendre_%C3%A0_Harhoura_Valdor_57004457.htm,1560000.0,Témara,Harhoura,92.0,2.0,1.0,0.0,,16956.52,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/centre_ville/appartements/Bel_appartement_terrasse_%C3%A0_Essaouira_57277766.htm,850000.0,Essaouira,Centre Ville,62.0,1.0,1.0,3.0,,13709.68,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Triplex_de_200m%C2%B2_%C3%A0_200m_avenue_ibn_badis_57052573.htm,1120000.0,El Jadida,Autre Secteur,203.0,3.0,1.0,4.0,,5517.24,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/al_boustane/appartements/Appartement_%C3%A0_vendre_92_m%C2%B2_%C3%A0_boustane_El_Jadida_57179527.htm,660000.0,El Jadida,Al Boustane,92.0,2.0,1.0,0.0,,7173.91,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/route_de_casablanca/appartements/Appartement_%C3%A0_vendre_75_m%C2%B2_%C3%A0_Marrakech_57842355.htm,1350000.0,Marrakech,Route De Casablanca,75.0,2.0,2.0,0.0,,18000.0,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/wifak/appartements/Tr%C3%A8s_bel_appartement_%C3%A0_vendre_57296128.htm,970000.0,Témara,Wifak,88.0,2.0,2.0,1.0,,11022.73,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Studio_de_Luxe_Meubl%C3%A9_%C3%A0_vendre_57542020.htm,1100000.0,Marrakech,Guéliz,45.0,1.0,1.0,1.0,,24444.44,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/targa/appartements/Appartement_spacieux_107_m%C2%B2_3_chambres_57837171.htm,1177000.0,Marrakech,Targa,107.0,2.0,2.0,1.0,,11000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/guich_oudaya/appartements/Appartement_%C3%A0_vendre_5_minutes_de_Hay_Riad_57804392.htm,1300000.0,Rabat,Guich Oudaya,,2.0,2.0,1.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_vendre_75_m%C2%B2_%C3%A0_Essaouira_57767821.htm,1000000.0,Essaouira,Centre Ville,75.0,3.0,2.0,1.0,,13333.33,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/bir_rami/appartements/Superbe_appartement_%C3%A0_vendre__premier_%C3%A9tage__290_000_dirhams_57778120.htm,290000.0,Kénitra,Bir Rami,70.0,2.0,2.0,1.0,,4142.86,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/souissi/appartements/Appartement_%C3%A0_vendre_171_m%C2%B2_EL_MENEZEH_56796176.htm,3300000.0,Rabat,Souissi,171.0,3.0,2.0,1.0,,19298.25,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/wifak/appartements/Appartement_%C3%80_vendre_%C3%A0_T%C3%A9mara_Wifak_87m%C2%B2_56368979.htm,1450000.0,Témara,Wifak,87.0,2.0,2.0,2.0,,16666.67,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_140_m%C2%B2_%C3%A0_Bouznika_56060026.htm,760000.0,Bouznika,Autre Secteur,146.0,3.0,2.0,1.0,,5205.48,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/2_mars/appartements/Appartement_%C3%A0_vendre__2_Mars_Casablanca_57807245.htm,2400000.0,Casablanca,2 Mars,159.0,3.0,3.0,1.0,,15094.34,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/californie/appartements/appartement_californie_57842283.htm,4000000.0,Casablanca,Californie,190.0,3.0,2.0,2.0,,21052.63,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sidi_rahal/appartements/Appartement_%C3%A0_vendre_76_m%C2%B2_%C3%A0_Sidi_Rahal_57720145.htm,620000.0,Sidi Rahal,Toute la ville,76.0,3.0,2.0,1.0,,8157.89,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/wafa/appartements/Appt_92m2_ensoleill%C3%A9_sur_Wafa_55947168.htm,540000.0,Mohammedia,Wafa,92.0,2.0,1.0,2.0,,5869.57,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/mabrouka/appartements/APPARTEMENT_%C3%80_VENDRE_%C3%80_ABWAB_GUELIZ_57325805.htm,700000.0,Marrakech,Mabrouka,80.0,2.0,2.0,2.0,,8750.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_57842267.htm,260000.0,Oujda,Autre Secteur,,2.0,1.0,4.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/harhoura/appartements/Appartement_neuf_%C3%A0_vendre_136_m%C2%B2_%C3%A0_Harhoura_Valdor_56193135.htm,2400000.0,Témara,Harhoura,136.0,3.0,3.0,3.0,,17647.06,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/APPARTEMENT_%C3%80_VENDRE_AU_C_UR_DE_GUELIZ_57733289.htm,2300000.0,Marrakech,Guéliz,110.0,2.0,2.0,1.0,,20909.09,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/larache/appartements/Appartement_%C3%A0_vendre_57696245.htm,1150000.0,Larache,Toute la ville,227.0,4.0,2.0,1.0,,5066.08,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sidi_bouknadel/appartements/Magnifique_appartement_meubl%C3%A9_front_de_mer_56008340.htm,3200000.0,Sidi Bouknadel,Toute la ville,,3.0,3.0,0.0,,,,1,0,1,1,1,0,1,0
https://www.avito.ma/fr/maarif/appartements/Appartement_%C3%A0_vendre_65_m%C2%B2_%C3%A0_Casablanca_57842172.htm,,Casablanca,Maârif,65.0,3.0,2.0,5.0,,,,0,1,1,1,1,0,0,0
https://www.avito.ma/fr/2_mars/appartements/Appartement_113_m2_Quartier_des_H%C3%B4pitaux_57842170.htm,1760000.0,Casablanca,2 Mars,113.0,2.0,2.0,3.0,,15575.22,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/les_princesses/appartements/Appt_2_ch_double_salon_%C3%A0_vendre_%C3%A0_Borgogne_ouest_56936558.htm,2500000.0,Casablanca,Les Princesses,140.0,2.0,2.0,2.0,,17857.14,,1,1,1,1,1,0,0,0
